idx,mask_type,metric,region,method,value
8852,center,ssim,known,repaint,0.9186528921127319
8852,center,ssim,known,bar,0.9026885628700256
8852,half,ssim,full,baseline,0.6026279926300049
8852,half,ssim,full,repaint,0.676852285861969
8852,half,ssim,full,bar,0.6991549730300903
8852,half,ssim,hole,baseline,0.29833877086639404
8852,half,ssim,hole,repaint,0.45869702100753784
8852,half,ssim,hole,bar,0.4861156642436981
8852,half,ssim,known,baseline,0.9069172143936157
8852,half,ssim,known,repaint,0.8950076103210449
8852,half,ssim,known,bar,0.9121943712234497
8852,brush,ssim,full,baseline,0.843238115310669
8852,brush,ssim,full,repaint,0.8379318714141846
8852,brush,ssim,full,bar,0.8435969352722168
8852,brush,ssim,hole,baseline,0.725244402885437
8852,brush,ssim,hole,repaint,0.7330018877983093
8852,brush,ssim,hole,bar,0.7436139583587646
8852,brush,ssim,known,baseline,0.8773323893547058
8852,brush,ssim,known,repaint,0.8682513236999512
8852,brush,ssim,known,bar,0.8724868893623352
20507,center,ssim,full,baseline,0.8535008430480957
20507,center,ssim,full,repaint,0.8625134825706482
20507,center,ssim,full,bar,0.8604309558868408
20507,center,ssim,hole,baseline,0.5668663382530212
20507,center,ssim,hole,repaint,0.6312040090560913
20507,center,ssim,hole,bar,0.6132223010063171
20507,center,ssim,known,baseline,0.9082249402999878
20507,center,ssim,known,repaint,0.9066749811172485
20507,center,ssim,known,bar,0.9076278209686279
20507,half,ssim,full,baseline,0.6436871290206909
20507,half,ssim,full,repaint,0.7194984555244446
20507,half,ssim,full,bar,0.7449949979782104
20507,half,ssim,hole,baseline,0.3860653042793274
20507,half,ssim,hole,repaint,0.5665576457977295
20507,half,ssim,hole,bar,0.5870552659034729
20507,half,ssim,known,baseline,0.9013090133666992
20507,half,ssim,known,repaint,0.8724392652511597
20507,half,ssim,known,bar,0.9029346704483032
20507,brush,ssim,full,baseline,0.8470431566238403
20507,brush,ssim,full,repaint,0.8623999357223511
20507,brush,ssim,full,bar,0.8503509759902954
20507,brush,ssim,hole,baseline,0.6832844018936157
20507,brush,ssim,hole,repaint,0.7537211179733276
20507,brush,ssim,hole,bar,0.7111375331878662
20507,brush,ssim,known,baseline,0.8894984126091003
20507,brush,ssim,known,repaint,0.8905752897262573
20507,brush,ssim,known,bar,0.8864426612854004
12171,center,ssim,full,baseline,0.8323761820793152
12171,center,ssim,full,repaint,0.8409786224365234
12171,center,ssim,full,bar,0.8469763994216919
12171,center,ssim,hole,baseline,0.6122823357582092
12171,center,ssim,hole,repaint,0.6617785096168518
12171,center,ssim,hole,bar,0.7022712230682373
12171,center,ssim,known,baseline,0.8743964433670044
12171,center,ssim,known,repaint,0.8751913905143738
12171,center,ssim,known,bar,0.8746033906936646
12171,half,ssim,full,baseline,0.5941176414489746
12171,half,ssim,full,repaint,0.6590524315834045
12171,half,ssim,full,bar,0.6149686574935913
12171,half,ssim,hole,baseline,0.30419284105300903
12171,half,ssim,hole,repaint,0.4518546462059021
12171,half,ssim,hole,bar,0.3456971049308777
12171,half,ssim,known,baseline,0.8840424418449402
12171,half,ssim,known,repaint,0.8662501573562622
12171,half,ssim,known,bar,0.8842401504516602
12171,brush,ssim,full,baseline,0.8077847361564636
12171,brush,ssim,full,repaint,0.8326233625411987
12171,brush,ssim,full,bar,0.8270629644393921
12171,brush,ssim,hole,baseline,0.5748719573020935
12171,brush,ssim,hole,repaint,0.6721431016921997
12171,brush,ssim,hole,bar,0.6522992849349976
12171,brush,ssim,known,baseline,0.8780964612960815
12171,brush,ssim,known,repaint,0.8810691833496094
12171,brush,ssim,known,bar,0.879820704460144
7239,center,ssim,full,baseline,0.892358660697937
7239,center,ssim,full,repaint,0.9034551382064819
7239,center,ssim,full,bar,0.9043437838554382
7239,center,ssim,hole,baseline,0.6759005784988403
7239,center,ssim,hole,repaint,0.7448309063911438
7239,center,ssim,hole,bar,0.7479913830757141
7239,center,ssim,known,baseline,0.9336846470832825
7239,center,ssim,known,repaint,0.9337396025657654
7239,center,ssim,known,bar,0.9341944456100464
7239,half,ssim,full,baseline,0.6323608160018921
7239,half,ssim,full,repaint,0.728573203086853
7239,half,ssim,full,bar,0.7429111003875732
7239,half,ssim,hole,baseline,0.3419884145259857
7239,half,ssim,hole,repaint,0.5375685691833496
7239,half,ssim,hole,bar,0.5605206489562988
7239,half,ssim,known,baseline,0.9227333068847656
7239,half,ssim,known,repaint,0.9195777177810669
7239,half,ssim,known,bar,0.9253015518188477
7239,brush,ssim,full,baseline,0.8368127346038818
7239,brush,ssim,full,repaint,0.8523057103157043
7239,brush,ssim,full,bar,0.8437470197677612
7239,brush,ssim,hole,baseline,0.6318165063858032
7239,brush,ssim,hole,repaint,0.6869896650314331
7239,brush,ssim,hole,bar,0.6513354778289795
7239,brush,ssim,known,baseline,0.9170695543289185
7239,brush,ssim,known,repaint,0.9170275926589966
7239,brush,ssim,known,bar,0.9190769195556641
17923,center,ssim,full,baseline,0.8567202687263489
17923,center,ssim,full,repaint,0.871109127998352
17923,center,ssim,full,bar,0.8689520359039307
17923,center,ssim,hole,baseline,0.6355794668197632
17923,center,ssim,hole,repaint,0.7194335460662842
17923,center,ssim,hole,bar,0.7128440737724304
17923,center,ssim,known,baseline,0.8989403247833252
17923,center,ssim,known,repaint,0.9000669121742249
17923,center,ssim,known,bar,0.8987560868263245
17923,half,ssim,full,baseline,0.644986629486084
17923,half,ssim,full,repaint,0.7203923463821411
17923,half,ssim,full,bar,0.7200865149497986
17923,half,ssim,hole,baseline,0.36952173709869385
17923,half,ssim,hole,repaint,0.5082980394363403
17923,half,ssim,hole,bar,0.5154938697814941
17923,half,ssim,known,baseline,0.9204515218734741
17923,half,ssim,known,repaint,0.9324866533279419
17923,half,ssim,known,bar,0.9246791005134583
17923,brush,ssim,full,baseline,0.778509795665741
17923,brush,ssim,full,repaint,0.8055235743522644
17923,brush,ssim,full,bar,0.7945979833602905
17923,brush,ssim,hole,baseline,0.6376609802246094
17923,brush,ssim,hole,repaint,0.6792236566543579
17923,brush,ssim,hole,bar,0.673378050327301
17923,brush,ssim,known,baseline,0.8529033660888672
17923,brush,ssim,known,repaint,0.8722326159477234
17923,brush,ssim,known,bar,0.8586239218711853
2492,center,ssim,full,baseline,0.8604979515075684
2492,center,ssim,full,repaint,0.9054150581359863
2492,center,ssim,full,bar,0.9029003381729126
2492,center,ssim,hole,baseline,0.4145107865333557
2492,center,ssim,hole,repaint,0.7003591656684875
2492,center,ssim,hole,bar,0.6923961043357849
2492,center,ssim,known,baseline,0.9456455707550049
2492,center,ssim,known,repaint,0.9445642232894897
2492,center,ssim,known,bar,0.9430897235870361
2492,half,ssim,full,baseline,0.6075432896614075
2492,half,ssim,full,repaint,0.7351372241973877
2492,half,ssim,full,bar,0.7756736278533936
2492,half,ssim,hole,baseline,0.2784149646759033
2492,half,ssim,hole,repaint,0.5407254695892334
2492,half,ssim,hole,bar,0.6160874962806702
2492,half,ssim,known,baseline,0.9366716146469116
2492,half,ssim,known,repaint,0.9295490384101868
2492,half,ssim,known,bar,0.9352596998214722
2492,brush,ssim,full,baseline,0.8947612047195435
2492,brush,ssim,full,repaint,0.9128326177597046
2492,brush,ssim,full,bar,0.9070158004760742
2492,brush,ssim,hole,baseline,0.746136486530304
2492,brush,ssim,hole,repaint,0.8149428963661194
2492,brush,ssim,hole,bar,0.796521782875061
2492,brush,ssim,known,baseline,0.9314491748809814
2492,brush,ssim,known,repaint,0.9369966983795166
2492,brush,ssim,known,bar,0.9342912435531616
382,center,ssim,full,baseline,0.8950996398925781
382,center,ssim,full,repaint,0.9138593673706055
382,center,ssim,full,bar,0.9126868844032288
382,center,ssim,hole,baseline,0.6074702143669128
382,center,ssim,hole,repaint,0.7276502251625061
382,center,ssim,hole,bar,0.7282178401947021
382,center,ssim,known,baseline,0.9500137567520142
382,center,ssim,known,repaint,0.9494103193283081
382,center,ssim,known,bar,0.9479056000709534
382,half,ssim,full,baseline,0.6822166442871094
382,half,ssim,full,repaint,0.7345317602157593
382,half,ssim,full,bar,0.7429051399230957
382,half,ssim,hole,baseline,0.40085411071777344
382,half,ssim,hole,repaint,0.507973313331604
382,half,ssim,hole,bar,0.5219882726669312
382,half,ssim,known,baseline,0.9635790586471558
382,half,ssim,known,repaint,0.9610901474952698
382,half,ssim,known,bar,0.9638220071792603
382,brush,ssim,full,baseline,0.8848997354507446
382,brush,ssim,full,repaint,0.898300290107727
382,brush,ssim,full,bar,0.8986775875091553
382,brush,ssim,hole,baseline,0.7366625070571899
382,brush,ssim,hole,repaint,0.7880975604057312
382,brush,ssim,hole,bar,0.7851007580757141
382,brush,ssim,known,baseline,0.9297224879264832
382,brush,ssim,known,repaint,0.9316225051879883
382,brush,ssim,known,bar,0.9330201148986816
12154,center,ssim,full,baseline,0.8358777761459351
12154,center,ssim,full,repaint,0.8617780804634094
12154,center,ssim,full,bar,0.8569072484970093
12154,center,ssim,hole,baseline,0.4533199667930603
12154,center,ssim,hole,repaint,0.5389877557754517
12154,center,ssim,hole,bar,0.5420033931732178
12154,center,ssim,known,baseline,0.9089154601097107
12154,center,ssim,known,repaint,0.9234049916267395
12154,center,ssim,known,bar,0.917028546333313
12154,half,ssim,full,baseline,0.6294126510620117
12154,half,ssim,full,repaint,0.7152731418609619
12154,half,ssim,full,bar,0.7167975306510925
12154,half,ssim,hole,baseline,0.37650763988494873
12154,half,ssim,hole,repaint,0.540848970413208
12154,half,ssim,hole,bar,0.5447121858596802
12154,half,ssim,known,baseline,0.8823176026344299
12154,half,ssim,known,repaint,0.8896973133087158
12154,half,ssim,known,bar,0.8888828754425049
12154,brush,ssim,full,baseline,0.838741660118103
12154,brush,ssim,full,repaint,0.8401594758033752
12154,brush,ssim,full,bar,0.843044638633728
12154,brush,ssim,hole,baseline,0.6913530826568604
12154,brush,ssim,hole,repaint,0.7272400856018066
12154,brush,ssim,hole,bar,0.7253777980804443
12154,brush,ssim,known,baseline,0.9005070924758911
12154,brush,ssim,known,repaint,0.8874801397323608
12154,brush,ssim,known,bar,0.8923547863960266
17652,center,ssim,full,baseline,0.7999919652938843
17652,center,ssim,full,repaint,0.8100658059120178
17652,center,ssim,full,bar,0.8063427209854126
17652,center,ssim,hole,baseline,0.45566320419311523
17652,center,ssim,hole,repaint,0.5035576820373535
17652,center,ssim,hole,bar,0.5014351606369019
17652,center,ssim,known,baseline,0.8657310009002686
17652,center,ssim,known,repaint,0.868584156036377
17652,center,ssim,known,bar,0.8645554780960083
17652,half,ssim,full,baseline,0.6173553466796875
17652,half,ssim,full,repaint,0.7154427766799927
17652,half,ssim,full,bar,0.7267028093338013
17652,half,ssim,hole,baseline,0.4006316363811493
17652,half,ssim,hole,repaint,0.5986464023590088
17652,half,ssim,hole,bar,0.6186219453811646
17652,half,ssim,known,baseline,0.8340790271759033
17652,half,ssim,known,repaint,0.8322392106056213
17652,half,ssim,known,bar,0.8347837328910828
17652,brush,ssim,full,baseline,0.7795834541320801
17652,brush,ssim,full,repaint,0.8013113737106323
17652,brush,ssim,full,bar,0.794043779373169
17652,brush,ssim,hole,baseline,0.5802965760231018
17652,brush,ssim,hole,repaint,0.6599609851837158
17652,brush,ssim,hole,bar,0.6312581896781921
17652,brush,ssim,known,baseline,0.8527259230613708
17652,brush,ssim,known,repaint,0.8531898856163025
17652,brush,ssim,known,bar,0.8537895083427429
22956,center,ssim,full,baseline,0.9075688123703003
22956,center,ssim,full,repaint,0.9107260704040527
22956,center,ssim,full,bar,0.9110681414604187
22956,center,ssim,hole,baseline,0.6780051589012146
22956,center,ssim,hole,repaint,0.6937702298164368
22956,center,ssim,hole,bar,0.7038022875785828
22956,center,ssim,known,baseline,0.9513969421386719
22956,center,ssim,known,repaint,0.9521471261978149
22956,center,ssim,known,bar,0.9506391882896423
22956,half,ssim,full,baseline,0.6563726663589478
22956,half,ssim,full,repaint,0.8320813179016113
22956,half,ssim,full,bar,0.8233437538146973
22956,half,ssim,hole,baseline,0.37224990129470825
22956,half,ssim,hole,repaint,0.7316967248916626
22956,half,ssim,hole,bar,0.7050052881240845
22956,half,ssim,known,baseline,0.940495491027832
22956,half,ssim,known,repaint,0.9324659109115601
22956,half,ssim,known,bar,0.9416821599006653
22956,brush,ssim,full,baseline,0.9060038328170776
22956,brush,ssim,full,repaint,0.9206299781799316
22956,brush,ssim,full,bar,0.9225817918777466
22956,brush,ssim,hole,baseline,0.8202333450317383
22956,brush,ssim,hole,repaint,0.8674430847167969
22956,brush,ssim,hole,bar,0.8720108866691589
22956,brush,ssim,known,baseline,0.9374827146530151
22956,brush,ssim,known,repaint,0.9401502013206482
22956,brush,ssim,known,bar,0.9411420226097107
24168,center,ssim,full,baseline,0.8482319116592407
24168,center,ssim,full,repaint,0.8629046678543091
24168,center,ssim,full,bar,0.8738884925842285
24168,center,ssim,hole,baseline,0.5858690142631531
24168,center,ssim,hole,repaint,0.6848154664039612
24168,center,ssim,hole,bar,0.6656097173690796
24168,center,ssim,known,baseline,0.8983221054077148
24168,center,ssim,known,repaint,0.8969053626060486
24168,center,ssim,known,bar,0.9136530160903931
24168,half,ssim,full,baseline,0.6151256561279297
24168,half,ssim,full,repaint,0.6996623277664185
24168,half,ssim,full,bar,0.6902025938034058
24168,half,ssim,hole,baseline,0.3176591098308563
24168,half,ssim,hole,repaint,0.46115344762802124
24168,half,ssim,hole,bar,0.46579480171203613
24168,half,ssim,known,baseline,0.9125922322273254
24168,half,ssim,known,repaint,0.9381712079048157
24168,half,ssim,known,bar,0.9146103858947754
24168,brush,ssim,full,baseline,0.8110416531562805
24168,brush,ssim,full,repaint,0.7874312996864319
24168,brush,ssim,full,bar,0.8196041584014893
24168,brush,ssim,hole,baseline,0.669696033000946
24168,brush,ssim,hole,repaint,0.698189377784729
24168,brush,ssim,hole,bar,0.7202327251434326
24168,brush,ssim,known,baseline,0.8780949711799622
24168,brush,ssim,known,repaint,0.8297669887542725
24168,brush,ssim,known,bar,0.8667451739311218
22583,center,ssim,full,baseline,0.6649154424667358
22583,center,ssim,full,repaint,0.6716878414154053
22583,center,ssim,full,bar,0.6666333675384521
22583,center,ssim,hole,baseline,0.3329639732837677
22583,center,ssim,hole,repaint,0.36476579308509827
22583,center,ssim,hole,bar,0.3469708561897278
22583,center,ssim,known,baseline,0.7282914519309998
22583,center,ssim,known,repaint,0.7302852869033813
22583,center,ssim,known,bar,0.7276631593704224
22583,half,ssim,full,baseline,0.482845664024353
22583,half,ssim,full,repaint,0.540107011795044
22583,half,ssim,full,bar,0.5641347169876099
22583,half,ssim,hole,baseline,0.24109289050102234
22583,half,ssim,hole,repaint,0.35765331983566284
22583,half,ssim,hole,bar,0.3999757170677185
22583,half,ssim,known,baseline,0.7245984077453613
22583,half,ssim,known,repaint,0.7225607633590698
22583,half,ssim,known,bar,0.728293776512146
22583,brush,ssim,full,baseline,0.6308115124702454
22583,brush,ssim,full,repaint,0.6496620178222656
22583,brush,ssim,full,bar,0.651741087436676
22583,brush,ssim,hole,baseline,0.47771891951560974
22583,brush,ssim,hole,repaint,0.5477668046951294
22583,brush,ssim,hole,bar,0.5458167195320129
22583,brush,ssim,known,baseline,0.6891874670982361
22583,brush,ssim,known,repaint,0.688515841960907
22583,brush,ssim,known,bar,0.6921314001083374
5602,center,ssim,full,baseline,0.8782514929771423
5602,center,ssim,full,repaint,0.8926526308059692
5602,center,ssim,full,bar,0.8908170461654663
5602,center,ssim,hole,baseline,0.6690693497657776
5602,center,ssim,hole,repaint,0.6919201016426086
5602,center,ssim,hole,bar,0.7052533626556396
5602,center,ssim,known,baseline,0.9181884527206421
5602,center,ssim,known,repaint,0.930976390838623
5602,center,ssim,known,bar,0.9262447953224182
5602,half,ssim,full,baseline,0.5513318777084351
5602,half,ssim,full,repaint,0.5864580869674683
5602,half,ssim,full,bar,0.5882302522659302
5602,half,ssim,hole,baseline,0.14822354912757874
5602,half,ssim,hole,repaint,0.31810057163238525
5602,half,ssim,hole,bar,0.3212587535381317
5602,half,ssim,known,baseline,0.9544401168823242
5602,half,ssim,known,repaint,0.8548157215118408
5602,half,ssim,known,bar,0.8552017211914062
5602,brush,ssim,full,baseline,0.8495469093322754
5602,brush,ssim,full,repaint,0.8377516269683838
5602,brush,ssim,full,bar,0.8351722955703735
5602,brush,ssim,hole,baseline,0.7556403875350952
5602,brush,ssim,hole,repaint,0.6994377374649048
5602,brush,ssim,hole,bar,0.7279977202415466
5602,brush,ssim,known,baseline,0.8884978294372559
5602,brush,ssim,known,repaint,0.8951220512390137
5602,brush,ssim,known,bar,0.8796267509460449
4390,center,ssim,full,baseline,0.8924136161804199
